40.1 2014-01-16 12:54 129.25.14.204 69.0116
40.1 2014-01-16 12:53 129.25.14.204 69.0116
40.1 2014-01-16 12:53 129.25.14.204 69.0116
40.1 2014-01-16 12:53 129.25.14.204 68.9
40.1 2014-01-16 12:53 129.25.14.204 68.9
39.7616 2014-01-16 12:53 129.25.14.204 68.9
39.7616 2014-01-16 12:52 129.25.14.204 68.9
39.65 2014-01-16 12:52 129.25.14.204 69.0116
39.65 2014-01-16 12:52 129.25.14.204 68.9
39.65 2014-01-16 12:52 129.25.14.204 69.0116
39.7616 2014-01-16 12:52 129.25.14.204 69.0116
39.65 2014-01-16 12:51 129.25.14.204 69.0116
39.5366 2014-01-16 12:51 129.25.14.204 69.0116
39.5366 2014-01-16 12:51 129.25.14.204 69.0116
39.5366 2014-01-16 12:51 129.25.14.204 69.0116
39.5366 2014-01-16 12:50 129.25.14.204 69.0116
39.5366 2014-01-16 12:50 129.25.14.204 69.0116
39.5366 2014-01-16 12:50 129.25.14.204 69.0116
39.5366 2014-01-16 12:50 129.25.14.204 69.0116
39.5366 2014-01-16 12:50 129.25.14.204 69.0116
39.5366 2014-01-16 12:49 129.25.14.204 69.0116
39.5366 2014-01-16 12:49 129.25.14.204 69.125
39.5366 2014-01-16 12:49 129.25.14.204 69.0116
39.7616 2014-01-16 12:49 129.25.14.204 69.0116
39.7616 2014-01-16 12:49 129.25.14.204 69.0116
39.65 2014-01-16 12:48 129.25.14.204 69.0116
39.65 2014-01-16 12:48 129.25.14.204 69.0116
39.7616 2014-01-16 12:48 129.25.14.204 69.0116
39.7616 2014-01-16 12:48 129.25.14.204 69.0116
39.65 2014-01-16 12:47 129.25.14.204 69.0116
39.65 2014-01-16 12:47 129.25.14.204 68.9
39.5366 2014-01-16 12:47 129.25.14.204 68.9
39.5366 2014-01-16 12:47 129.25.14.204 69.0116
39.5366 2014-01-16 12:47 129.25.14.204 68.9
39.65 2014-01-16 12:46 129.25.14.204 69.0116
39.65 2014-01-16 12:46 129.25.14.204 69.0116
39.65 2014-01-16 12:46 129.25.14.204 68.9
39.65 2014-01-16 12:46 129.25.14.204 68.9
39.65 2014-01-16 12:46 129.25.14.204 68.9
39.65 2014-01-16 12:45 129.25.14.204 69.0116
39.3116 2014-01-16 12:45 129.25.14.204 68.9
39.3116 2014-01-16 12:45 129.25.14.204 68.9
39.3116 2014-01-16 12:45 129.25.14.204 68.9
39.3116 2014-01-16 12:44 129.25.14.204 68.9
39.0866 2014-01-16 12:44 129.25.14.204 68.9
39.0866 2014-01-16 12:44 129.25.14.204 68.9
39.0866 2014-01-16 12:44 129.25.14.204 68.9
38.75 2014-01-16 12:44 129.25.14.204 68.9
38.75 2014-01-16 12:43 129.25.14.204 68.7866
38.6366 2014-01-16 12:43 129.25.14.204 68.7866
38.6366 2014-01-16 12:43 129.25.14.204 68.7866
38.525 2014-01-16 12:43 129.25.14.204 68.7866
38.4116 2014-01-16 12:42 129.25.14.204 68.7866
38.4116 2014-01-16 12:42 129.25.14.204 68.7866
38.1866 2014-01-16 12:42 129.25.14.204 68.7866
38.1866 2014-01-16 12:42 129.25.14.204 68.9
38.1866 2014-01-16 12:42 129.25.14.204 68.9
38.1866 2014-01-16 12:41 129.25.14.204 68.9
38.075 2014-01-16 12:41 129.25.14.204 68.7866
38.075 2014-01-16 12:41 129.25.14.204 68.7866
38.075 2014-01-16 12:41 129.25.14.204 68.7866
37.9616 2014-01-16 12:41 129.25.14.204 68.7866
37.9616 2014-01-16 12:40 129.25.14.204 68.7866
37.9616 2014-01-16 12:40 129.25.14.204 68.7866
37.85 2014-01-16 12:40 129.25.14.204 68.7866
37.7366 2014-01-16 12:40 129.25.14.204 68.9
37.7366 2014-01-16 12:40 129.25.14.204 68.7866
37.7366 2014-01-16 12:39 129.25.14.204 68.9
37.7366 2014-01-16 12:39 129.25.14.204 68.9
37.85 2014-01-16 12:39 129.25.14.204 68.9
37.7366 2014-01-16 12:39 129.25.14.204 68.9
37.7366 2014-01-16 12:38 129.25.14.204 68.9
37.7366 2014-01-16 12:38 129.25.14.204 68.9
37.625 2014-01-16 12:38 129.25.14.204 68.9
37.7366 2014-01-16 12:38 129.25.14.204 68.9
37.625 2014-01-16 12:38 129.25.14.204 68.9
37.5116 2014-01-16 12:37 129.25.14.204 68.9
37.5116 2014-01-16 12:37 129.25.14.204 68.9
37.5116 2014-01-16 12:37 129.25.14.204 68.9
37.5116 2014-01-16 12:37 129.25.14.204 68.9
37.2866 2014-01-16 12:37 129.25.14.204 69.0116
37.2866 2014-01-16 12:36 129.25.14.204 68.9
37.4 2014-01-16 12:36 129.25.14.204 69.0116
37.2866 2014-01-16 12:36 129.25.14.204 69.0116
37.175 2014-01-16 12:36 129.25.14.204 69.0116
37.2866 2014-01-16 12:35 129.25.14.204 69.0116
37.175 2014-01-16 12:35 129.25.14.204 69.0116
37.175 2014-01-16 12:35 129.25.14.204 69.125
37.175 2014-01-16 12:35 129.25.14.204 69.125
37.2866 2014-01-16 12:35 129.25.14.204 69.125
37.2866 2014-01-16 12:34 129.25.14.204 69.2366
37.2866 2014-01-16 12:34 129.25.14.204 69.125
37.2866 2014-01-16 12:34 129.25.14.204 69.2366
37.2866 2014-01-16 12:34 129.25.14.204 69.2366
37.4 2014-01-16 12:34 129.25.14.204 69.2366
37.4 2014-01-16 12:33 129.25.14.204 69.2366
37.4 2014-01-16 12:33 129.25.14.204 69.35
37.5116 2014-01-16 12:33 129.25.14.204 69.35
37.5116 2014-01-16 12:33 129.25.14.204 69.35
37.5116 2014-01-16 12:33 129.25.14.204 69.35
37.5116 2014-01-16 12:32 129.25.14.204 69.35
37.4 2014-01-16 12:32 129.25.14.204 69.4616
37.4 2014-01-16 12:32 129.25.14.204 69.4616
37.625 2014-01-16 12:32 129.25.14.204 69.4616
37.625 2014-01-16 12:31 129.25.14.204 69.4616
37.5116 2014-01-16 12:31 129.25.14.204 69.575
37.625 2014-01-16 12:31 129.25.14.204 69.575
37.7366 2014-01-16 12:31 129.25.14.204 69.575
37.7366 2014-01-16 12:31 129.25.14.204 69.575
37.7366 2014-01-16 12:30 129.25.14.204 69.575
37.7366 2014-01-16 12:30 129.25.14.204 69.575
37.7366 2014-01-16 12:30 129.25.14.204 69.6866
37.7366 2014-01-16 12:30 129.25.14.204 69.6866
37.7366 2014-01-16 12:30 129.25.14.204 69.6866
37.7366 2014-01-16 12:29 129.25.14.204 69.6866
37.5116 2014-01-16 12:29 129.25.14.204 69.6866
37.625 2014-01-16 12:29 129.25.14.204 69.6866
37.5116 2014-01-16 12:29 129.25.14.204 69.6866
37.5116 2014-01-16 12:28 129.25.14.204 69.6866
37.5116 2014-01-16 12:28 129.25.14.204 69.6866
37.5116 2014-01-16 12:28 129.25.14.204 69.8
37.5116 2014-01-16 12:28 129.25.14.204 69.8
37.5116 2014-01-16 12:28 129.25.14.204 69.8
37.625 2014-01-16 12:27 129.25.14.204 69.8
37.5116 2014-01-16 12:27 129.25.14.204 69.8
37.5116 2014-01-16 12:27 129.25.14.204 69.8
37.5116 2014-01-16 12:27 129.25.14.204 69.8
37.2866 2014-01-16 12:26 129.25.14.204 69.9116
37.2866 2014-01-16 12:26 129.25.14.204 69.9116
37.175 2014-01-16 12:26 129.25.14.204 69.9116
37.175 2014-01-16 12:26 129.25.14.204 69.9116
37.175 2014-01-16 12:25 129.25.14.204 69.9116
37.175 2014-01-16 12:25 129.25.14.204 70.025
37.175 2014-01-16 12:25 129.25.14.204 69.9116
37.175 2014-01-16 12:25 129.25.14.204 70.025
37.175 2014-01-16 12:25 129.25.14.204 70.025
37.175 2014-01-16 12:24 129.25.14.204 70.1366
37.175 2014-01-16 12:24 129.25.14.204 70.025
37.2866 2014-01-16 12:24 129.25.14.204 70.025
37.2866 2014-01-16 12:24 129.25.14.204 70.025
37.175 2014-01-16 12:24 129.25.14.204 70.025
37.175 2014-01-16 12:23 129.25.14.204 70.025
37.175 2014-01-16 12:23 129.25.14.204 70.025
37.175 2014-01-16 12:23 129.25.14.204 70.025
37.175 2014-01-16 12:23 129.25.14.204 70.025
37.2866 2014-01-16 12:22 129.25.14.204 70.025
37.175 2014-01-16 12:22 129.25.14.204 70.025
37.175 2014-01-16 12:22 129.25.14.204 70.1366
37.175 2014-01-16 12:22 129.25.14.204 70.025
37.2866 2014-01-16 12:21 129.25.14.204 70.025
37.2866 2014-01-16 12:21 129.25.14.204 70.025
37.5116 2014-01-16 12:21 129.25.14.204 70.025
37.4 2014-01-16 12:21 129.25.14.204 70.025
37.4 2014-01-16 12:21 129.25.14.204 70.025
37.4 2014-01-16 12:20 129.25.14.204 70.025
37.4 2014-01-16 12:20 129.25.14.204 70.025
37.4 2014-01-16 12:20 129.25.14.204 70.1366
37.4 2014-01-16 12:20 129.25.14.204 70.025
37.4 2014-01-16 12:19 129.25.14.204 70.1366
37.4 2014-01-16 12:19 129.25.14.204 70.1366
37.4 2014-01-16 12:19 129.25.14.204 70.1366
37.4 2014-01-16 12:19 129.25.14.204 70.025
37.4 2014-01-16 12:19 129.25.14.204 70.1366
37.5116 2014-01-16 12:18 129.25.14.204 70.1366
37.4 2014-01-16 12:18 129.25.14.204 70.1366
37.4 2014-01-16 12:18 129.25.14.204 70.025
37.4 2014-01-16 12:18 129.25.14.204 70.1366
37.4 2014-01-16 12:18 129.25.14.204 70.025
37.175 2014-01-16 12:17 129.25.14.204 70.025
37.175 2014-01-16 12:17 129.25.14.204 70.025
37.0616 2014-01-16 12:17 129.25.14.204 70.025
37.0616 2014-01-16 12:17 129.25.14.204 70.025
37.175 2014-01-16 12:16 129.25.14.204 70.1366
37.0616 2014-01-16 12:16 129.25.14.204 70.1366
37.0616 2014-01-16 12:16 129.25.14.204 70.1366
37.175 2014-01-16 12:16 129.25.14.204 70.1366
37.175 2014-01-16 12:16 129.25.14.204 70.1366
37.5116 2014-01-16 12:15 129.25.14.204 70.25
37.5116 2014-01-16 12:15 129.25.14.204 70.25
37.5116 2014-01-16 12:15 129.25.14.204 70.25
37.625 2014-01-16 12:15 129.25.14.204 70.25
37.7366 2014-01-16 12:14 129.25.14.204 70.25
37.85 2014-01-16 12:14 129.25.14.204 70.3616
37.9616 2014-01-16 12:14 129.25.14.204 70.3616
38.075 2014-01-16 12:14 129.25.14.204 70.3616
37.9616 2014-01-16 12:14 129.25.14.204 70.3616
37.9616 2014-01-16 12:13 129.25.14.204 70.3616
37.9616 2014-01-16 12:13 129.25.14.204 70.3616
38.075 2014-01-16 12:13 129.25.14.204 70.3616
38.1866 2014-01-16 12:13 129.25.14.204 70.3616
38.1866 2014-01-16 12:13 129.25.14.204 70.475
38.1866 2014-01-16 12:12 129.25.14.204 70.475
38.1866 2014-01-16 12:12 129.25.14.204 70.475
38.1866 2014-01-16 12:12 129.25.14.204 70.475
38.3 2014-01-16 12:12 129.25.14.204 70.475
38.3 2014-01-16 12:11 129.25.14.204 70.475
38.3 2014-01-16 12:11 129.25.14.204 70.5866
38.3 2014-01-16 12:11 129.25.14.204 70.475
38.1866 2014-01-16 12:11 129.25.14.204 70.475
38.4116 2014-01-16 12:11 129.25.14.204 70.475
38.525 2014-01-16 12:10 129.25.14.204 70.475
38.525 2014-01-16 12:10 129.25.14.204 70.475
38.525 2014-01-16 12:10 129.25.14.204 70.475
38.6366 2014-01-16 12:10 129.25.14.204 70.475
38.6366 2014-01-16 12:09 129.25.14.204 70.475
38.6366 2014-01-16 12:09 129.25.14.204 70.475
38.6366 2014-01-16 12:09 129.25.14.204 70.5866
38.75 2014-01-16 12:09 129.25.14.204 70.5866
38.8616 2014-01-16 12:09 129.25.14.204 70.5866
38.975 2014-01-16 12:08 129.25.14.204 70.5866
38.975 2014-01-16 12:08 129.25.14.204 70.5866
38.975 2014-01-16 12:08 129.25.14.204 70.475
38.8616 2014-01-16 12:08 129.25.14.204 70.475
38.975 2014-01-16 12:07 129.25.14.204 70.475
38.975 2014-01-16 12:07 129.25.14.204 70.5866
38.975 2014-01-16 12:07 129.25.14.204 70.475
39.0866 2014-01-16 12:07 129.25.14.204 70.475
39.0866 2014-01-16 12:07 129.25.14.204 70.475
39.2 2014-01-16 12:06 129.25.14.204 70.475
39.0866 2014-01-16 12:06 129.25.14.204 70.475
39.3116 2014-01-16 12:06 129.25.14.204 70.475
39.3116 2014-01-16 12:06 129.25.14.204 70.475
39.2 2014-01-16 12:05 129.25.14.204 70.3616
39.2 2014-01-16 12:05 129.25.14.204 70.3616
39.2 2014-01-16 12:05 129.25.14.204 70.475
39.2 2014-01-16 12:05 129.25.14.204 70.3616
39.2 2014-01-16 12:05 129.25.14.204 70.475
39.2 2014-01-16 12:04 129.25.14.204 70.3616
39.0866 2014-01-16 12:04 129.25.14.204 70.3616
38.975 2014-01-16 12:04 129.25.14.204 70.3616
38.8616 2014-01-16 12:04 129.25.14.204 70.3616
38.8616 2014-01-16 12:04 129.25.14.204 70.3616
38.75 2014-01-16 12:03 129.25.14.204 70.3616
38.6366 2014-01-16 12:03 129.25.14.204 70.3616
38.525 2014-01-16 12:03 129.25.14.204 70.25
38.525 2014-01-16 12:03 129.25.14.204 70.25
38.525 2014-01-16 12:02 129.25.14.204 70.25
38.6366 2014-01-16 12:02 129.25.14.204 70.25
38.4116 2014-01-16 12:02 129.25.14.204 70.25
38.3 2014-01-16 12:02 129.25.14.204 70.25
38.1866 2014-01-16 12:02 129.25.14.204 70.25
37.9616 2014-01-16 12:01 129.25.14.204 70.25
37.85 2014-01-16 12:01 129.25.14.204 70.25
37.7366 2014-01-16 12:01 129.25.14.204 70.25
37.4 2014-01-16 12:01 129.25.14.204 70.25
37.4 2014-01-16 12:00 129.25.14.204 70.25
37.5116 2014-01-16 12:00 129.25.14.204 70.25
37.5116 2014-01-16 12:00 129.25.14.204 70.25
37.4 2014-01-16 12:00 129.25.14.204 70.3616
37.4 2014-01-16 12:00 129.25.14.204 70.3616
37.4 2014-01-16 11:59 129.25.14.204 70.3616
37.4 2014-01-16 11:59 129.25.14.204 70.3616
37.2866 2014-01-16 11:59 129.25.14.204 70.3616
37.2866 2014-01-16 11:59 129.25.14.204 70.3616
37.2866 2014-01-16 11:58 129.25.14.204 70.3616
37.4 2014-01-16 11:58 129.25.14.204 70.3616
37.4 2014-01-16 11:58 129.25.14.204 70.3616
37.4 2014-01-16 11:58 129.25.14.204 70.3616
37.2866 2014-01-16 11:58 129.25.14.204 70.475
37.4 2014-01-16 11:57 129.25.14.204 70.475
37.4 2014-01-16 11:57 129.25.14.204 70.475
37.5116 2014-01-16 11:57 129.25.14.204 70.475
37.4 2014-01-16 11:57 129.25.14.204 70.475
37.4 2014-01-16 11:56 129.25.14.204 70.475
37.175 2014-01-16 11:56 129.25.14.204 70.475
37.175 2014-01-16 11:56 129.25.14.204 70.5866
37.4 2014-01-16 11:56 129.25.14.204 70.5866
37.625 2014-01-16 11:56 129.25.14.204 70.5866
37.7366 2014-01-16 11:55 129.25.14.204 70.5866
37.85 2014-01-16 11:55 129.25.14.204 70.5866
37.85 2014-01-16 11:55 129.25.14.204 70.5866
37.9616 2014-01-16 11:55 129.25.14.204 70.5866
37.85 2014-01-16 11:54 129.25.14.204 70.5866
37.85 2014-01-16 11:54 129.25.14.204 70.5866
37.85 2014-01-16 11:54 129.25.14.204 70.5866
37.85 2014-01-16 11:54 129.25.14.204 70.5866
37.625 2014-01-16 11:54 129.25.14.204 70.5866
37.625 2014-01-16 11:53 129.25.14.204 70.5866
37.5116 2014-01-16 11:53 129.25.14.204 70.5866
37.5116 2014-01-16 11:53 129.25.14.204 70.5866
37.5116 2014-01-16 11:53 129.25.14.204 70.475
37.5116 2014-01-16 11:53 129.25.14.204 70.475
37.2866 2014-01-16 11:52 129.25.14.204 70.475
37.2866 2014-01-16 11:52 129.25.14.204 70.475
37.175 2014-01-16 11:52 129.25.14.204 70.475
37.0616 2014-01-16 11:52 129.25.14.204 70.475
37.0616 2014-01-16 11:51 129.25.14.204 70.3616
37.0616 2014-01-16 11:51 129.25.14.204 70.3616
36.95 2014-01-16 11:51 129.25.14.204 70.3616
36.95 2014-01-16 11:51 129.25.14.204 70.475
36.95 2014-01-16 11:51 129.25.14.204 70.475
37.0616 2014-01-16 11:50 129.25.14.204 70.5866
37.0616 2014-01-16 11:50 129.25.14.204 70.5866
37.175 2014-01-16 11:50 129.25.14.204 70.475
37.175 2014-01-16 11:50 129.25.14.204 70.475
37.0616 2014-01-16 11:49 129.25.14.204 70.5866
37.0616 2014-01-16 11:49 129.25.14.204 70.475
37.0616 2014-01-16 11:49 129.25.14.204 70.475
37.0616 2014-01-16 11:49 129.25.14.204 70.475
36.95 2014-01-16 11:49 129.25.14.204 70.475
36.95 2014-01-16 11:48 129.25.14.204 70.475
36.95 2014-01-16 11:48 129.25.14.204 70.475
36.8366 2014-01-16 11:48 129.25.14.204 70.475
36.8366 2014-01-16 11:48 129.25.14.204 70.475
36.8366 2014-01-16 11:48 129.25.14.204 70.475
36.725 2014-01-16 11:47 129.25.14.204 70.475
36.725 2014-01-16 11:47 129.25.14.204 70.475
36.725 2014-01-16 11:47 129.25.14.204 70.475
36.8366 2014-01-16 11:47 129.25.14.204 70.475
36.8366 2014-01-16 11:47 129.25.14.204 70.475
36.8366 2014-01-16 11:46 129.25.14.204 70.475
36.725 2014-01-16 11:46 129.25.14.204 70.475
36.6116 2014-01-16 11:46 129.25.14.204 70.475
36.6116 2014-01-16 11:46 129.25.14.204 70.5866
36.6116 2014-01-16 11:45 129.25.14.204 70.5866
36.6116 2014-01-16 11:45 129.25.14.204 70.5866
36.5 2014-01-16 11:45 129.25.14.204 70.475
36.5 2014-01-16 11:45 129.25.14.204 70.475
36.6116 2014-01-16 11:45 129.25.14.204 70.5866
36.5 2014-01-16 11:44 129.25.14.204 70.5866
36.5 2014-01-16 11:44 129.25.14.204 70.5866
36.5 2014-01-16 11:44 129.25.14.204 70.475
36.5 2014-01-16 11:44 129.25.14.204 70.5866
36.5 2014-01-16 11:44 129.25.14.204 70.5866
36.6116 2014-01-16 11:43 129.25.14.204 70.5866
36.6116 2014-01-16 11:43 129.25.14.204 70.5866
36.6116 2014-01-16 11:43 129.25.14.204 70.5866
36.6116 2014-01-16 11:43 129.25.14.204 70.5866
36.6116 2014-01-16 11:42 129.25.14.204 70.5866
36.5 2014-01-16 11:42 129.25.14.204 70.5866
36.6116 2014-01-16 11:42 129.25.14.204 70.5866
36.5 2014-01-16 11:42 129.25.14.204 70.5866
36.6116 2014-01-16 11:42 129.25.14.204 70.5866
36.725 2014-01-16 11:41 129.25.14.204 70.5866
36.6116 2014-01-16 11:41 129.25.14.204 70.475
36.6116 2014-01-16 11:41 129.25.14.204 70.475
36.6116 2014-01-16 11:41 129.25.14.204 70.5866
36.5 2014-01-16 11:41 129.25.14.204 70.475
36.6116 2014-01-16 11:40 129.25.14.204 70.475
36.6116 2014-01-16 11:40 129.25.14.204 70.5866
36.6116 2014-01-16 11:40 129.25.14.204 70.475
36.6116 2014-01-16 11:40 129.25.14.204 70.475
36.5 2014-01-16 11:39 129.25.14.204 70.475
36.3866 2014-01-16 11:39 129.25.14.204 70.475
36.3866 2014-01-16 11:39 129.25.14.204 70.3616
36.3866 2014-01-16 11:39 129.25.14.204 70.3616
36.3866 2014-01-16 11:39 129.25.14.204 70.3616
36.6116 2014-01-16 11:38 129.25.14.204 70.3616
36.6116 2014-01-16 11:38 129.25.14.204 70.3616
36.5 2014-01-16 11:38 129.25.14.204 70.3616
36.3866 2014-01-16 11:38 129.25.14.204 70.3616
36.3866 2014-01-16 11:37 129.25.14.204 70.3616
36.275 2014-01-16 11:37 129.25.14.204 70.3616
36.275 2014-01-16 11:37 129.25.14.204 70.25
36.1616 2014-01-16 11:37 129.25.14.204 70.25
36.1616 2014-01-16 11:37 129.25.14.204 70.3616
36.1616 2014-01-16 11:36 129.25.14.204 70.3616
36.05 2014-01-16 11:36 129.25.14.204 70.3616
35.9366 2014-01-16 11:36 129.25.14.204 70.25
35.825 2014-01-16 11:36 129.25.14.204 70.25
35.9366 2014-01-16 11:35 129.25.14.204 70.25
35.9366 2014-01-16 11:35 129.25.14.204 70.3616
35.9366 2014-01-16 11:35 129.25.14.204 70.3616
36.1616 2014-01-16 11:35 129.25.14.204 70.3616
36.1616 2014-01-16 11:35 129.25.14.204 70.3616
36.1616 2014-01-16 11:34 129.25.14.204 70.3616
36.275 2014-01-16 11:34 129.25.14.204 70.3616
36.1616 2014-01-16 11:34 129.25.14.204 70.3616
36.1616 2014-01-16 11:34 129.25.14.204 70.3616
36.1616 2014-01-16 11:33 129.25.14.204 70.3616
36.1616 2014-01-16 11:33 129.25.14.204 70.3616
36.05 2014-01-16 11:33 129.25.14.204 70.3616
36.05 2014-01-16 11:33 129.25.14.204 70.25
35.9366 2014-01-16 11:33 129.25.14.204 70.3616
35.825 2014-01-16 11:32 129.25.14.204 70.3616
35.825 2014-01-16 11:32 129.25.14.204 70.25
35.825 2014-01-16 11:32 129.25.14.204 70.25
35.825 2014-01-16 11:32 129.25.14.204 70.25
35.9366 2014-01-16 11:32 129.25.14.204 70.25
35.825 2014-01-16 11:31 129.25.14.204 70.3616
35.9366 2014-01-16 11:31 129.25.14.204 70.25
35.825 2014-01-16 11:31 129.25.14.204 70.25
35.825 2014-01-16 11:31 129.25.14.204 70.25
35.7116 2014-01-16 11:30 129.25.14.204 70.3616
35.825 2014-01-16 11:30 129.25.14.204 70.25
35.825 2014-01-16 11:30 129.25.14.204 70.3616
35.825 2014-01-16 11:30 129.25.14.204 70.25
35.825 2014-01-16 11:30 129.25.14.204 70.25
36.05 2014-01-16 11:29 129.25.14.204 70.25
35.9366 2014-01-16 11:29 129.25.14.204 70.25
35.9366 2014-01-16 11:29 129.25.14.204 70.1366
35.9366 2014-01-16 11:29 129.25.14.204 70.1366
35.9366 2014-01-16 11:29 129.25.14.204 70.1366
35.825 2014-01-16 11:28 129.25.14.204 70.1366
35.7116 2014-01-16 11:28 129.25.14.204 70.1366
35.7116 2014-01-16 11:28 129.25.14.204 70.1366
35.7116 2014-01-16 11:28 129.25.14.204 70.25
35.9366 2014-01-16 11:27 129.25.14.204 70.1366
35.825 2014-01-16 11:27 129.25.14.204 70.25
35.7116 2014-01-16 11:27 129.25.14.204 70.25
35.6 2014-01-16 11:27 129.25.14.204 70.1366
35.6 2014-01-16 11:27 129.25.14.204 70.1366
35.6 2014-01-16 11:26 129.25.14.204 70.1366
35.7116 2014-01-16 11:26 129.25.14.204 70.1366
35.7116 2014-01-16 11:26 129.25.14.204 70.1366
35.7116 2014-01-16 11:26 129.25.14.204 70.1366
35.7116 2014-01-16 11:25 129.25.14.204 70.1366
35.4866 2014-01-16 11:25 129.25.14.204 70.1366
35.4866 2014-01-16 11:25 129.25.14.204 70.25
35.6 2014-01-16 11:25 129.25.14.204 70.25
35.7116 2014-01-16 11:24 129.25.14.204 70.25
35.7116 2014-01-16 11:24 129.25.14.204 70.25
35.7116 2014-01-16 11:24 129.25.14.204 70.25
35.7116 2014-01-16 11:24 129.25.14.204 70.25
35.7116 2014-01-16 11:24 129.25.14.204 70.3616
35.7116 2014-01-16 11:23 129.25.14.204 70.3616
35.4866 2014-01-16 11:23 129.25.14.204 70.3616
35.4866 2014-01-16 11:23 129.25.14.204 70.3616
35.4866 2014-01-16 11:23 129.25.14.204 70.3616
35.375 2014-01-16 11:22 129.25.14.204 70.3616
35.375 2014-01-16 11:22 129.25.14.204 70.3616
36.6116 2014-01-16 11:22 10.1.2.77 67.775
35.375 2014-01-16 11:22 129.25.14.204 70.3616
36.725 2014-01-16 11:22 10.1.2.77 67.775
